x1,y1,x2,y2
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,   .,   .
   .,   .,  562.0,  548.5
   .,   .,  544.9,  571.0
   .,   .,  544.8,  566.5
   .,   .,  543.8,  557.2
   .,   .,  542.4,  544.9
   .,   .,  541.1,  531.6
   .,   .,  540.0,  518.9
  445.1,  779.0,  539.3,  505.9
  562.7,  739.4,  537.8,  494.9
  562.0,  737.4,  537.1,  485.0
  558.9,  729.1,  535.0,  473.3
  554.1,  714.7,  534.2,  460.5
  546.9,  695.1,  532.0,  445.7
  542.4,  675.4,  531.0,  431.8
  537.3,  655.9,  530.2,  419.2
  534.0,  638.6,  529.7,  407.8
  528.5,  622.4,  529.8,  397.8
  524.1,  607.1,  529.8,  388.3
  520.9,  592.5,  530.9,  381.7
  519.2,  578.2,  531.6,  377.0
  518.3,  563.6,  532.0,  374.5
  517.0,  548.7,  532.2,  373.0
  516.2,  534.9,  532.7,  372.9
  514.8,  522.0,  532.9,  375.0
  513.5,  510.9,  532.3,  377.7
  511.1,  500.1,  530.5,  380.8
  510.2,  490.6,  529.1,  382.3
  508.8,  481.1,  529.0,  382.3
  507.9,  472.6,  530.0,  381.3
  507.4,  463.5,  530.9,  380.2
  506.9,  455.5,  531.2,  380.1
  506.4,  447.0,  531.1,  379.8
  505.3,  440.4,  530.8,  379.5
  505.0,  432.9,  530.3,  379.4
  504.7,  426.3,  530.0,  379.2
  504.4,  419.3,  530.0,  379.2
  503.4,  414.1,  530.2,  379.2
  502.6,  409.7,  530.5,  378.8
  502.2,  406.2,  530.6,  378.3
  502.6,  402.7,  530.8,  377.8
  502.5,  399.3,  530.8,  377.7
  502.0,  396.6,  530.9,  377.2
  501.4,  394.3,  531.1,  376.4
  501.4,  393.1,  531.4,  375.7
  502.0,  392.2,  530.9,  375.3
  502.6,  391.4,  530.5,  374.6
  502.7,  390.2,  530.2,  373.3
  502.2,  388.8,  530.6,  372.1
  501.7,  387.8,  530.7,  371.8
  502.1,  387.4,  530.7,  372.0
  502.4,  387.5,  530.6,  372.1
  502.7,  387.4,  530.6,  372.0
  503.0,  386.8,  530.5,  372.0
  503.2,  386.3,  530.3,  372.0
  503.0,  385.9,  530.0,  371.9
  502.7,  385.8,  529.7,  371.8
  503.0,  385.8,  529.4,  371.8
  503.8,  385.6,  529.4,  371.9
  504.5,  385.4,  529.3,  372.1
  504.6,  384.8,  529.2,  372.5
  505.3,  384.7,  529.1,  372.9
  506.2,  384.3,  529.2,  373.3
  506.7,  383.8,  529.4,  373.3
  506.5,  382.7,  529.5,  373.3
  506.2,  381.8,  529.5,  373.2
