x1,y1,x2,y2
  500.2,  369.6,  528.5,  365.4
  499.9,  368.9,  528.5,  365.4
  499.8,  368.5,  528.1,  365.3
  499.8,  369.1,  527.8,  365.1
  499.7,  370.0,  527.7,  364.3
  499.6,  370.2,  528.2,  363.7
  499.7,  369.6,  528.7,  363.2
  499.8,  368.8,  529.2,  363.2
  500.3,  368.6,  529.4,  363.2
  500.8,  368.4,  529.4,  363.5
  501.2,  368.3,  529.2,  363.6
  501.3,  367.9,  529.0,  363.7
  501.3,  367.6,  529.0,  363.7
  501.2,  368.0,  528.4,  363.8
  501.1,  368.6,  527.9,  363.5
  501.1,  369.0,  527.9,  363.2
  501.2,  368.8,  528.5,  363.0
  501.6,  368.8,  528.9,  363.1
  502.1,  369.0,  528.9,  363.2
  502.6,  369.3,  528.9,  363.1
  502.2,  369.4,  528.9,  363.0
  501.7,  369.5,  528.9,  362.8
  501.2,  369.4,  529.0,  362.7
  501.0,  369.4,  529.2,  363.1
  500.9,  369.4,  529.2,  363.4
  501.2,  369.6,  529.1,  363.5
  501.6,  369.8,  529.1,  363.2
  501.8,  369.9,  528.5,  363.0
  501.6,  369.9,  527.8,  362.9
  501.5,  369.8,  527.9,  362.8
  501.5,  369.6,  528.7,  362.8
  501.3,  369.8,  529.1,  362.8
  501.2,  370.2,  529.0,  362.4
  501.6,  370.3,  528.9,  361.9
  502.2,  370.0,  529.0,  361.4
  502.8,  369.7,  528.9,  360.9
  502.1,  369.3,  528.9,  360.3
  501.3,  368.9,  528.9,  360.0
  501.2,  368.5,  528.3,  359.8
  501.7,  368.5,  527.7,  359.8
  502.2,  368.6,  527.9,  359.7
  501.7,  368.5,  528.6,  359.7
  501.2,  368.6,  529.2,  359.7
  500.6,  368.7,  529.0,  359.7
  500.3,  368.8,  528.7,  360.1
  500.1,  368.9,  528.5,  360.4
  499.5,  368.7,  528.5,  360.7
  499.0,  368.4,  528.7,  360.8
  498.5,  368.3,  528.7,  360.9
  498.4,  368.4,  528.6,  360.5
  498.4,  368.1,  528.0,  360.0
  498.3,  367.6,  527.4,  359.3
  498.2,  367.1,  527.5,  359.2
  498.3,  367.1,  528.1,  359.0
  498.6,  367.1,  528.7,  358.6
  499.0,  367.3,  528.5,  358.1
  499.2,  367.3,  528.3,  357.9
  499.2,  367.7,  527.7,  358.2
  498.9,  367.9,  527.3,  358.6
  498.4,  368.1,  526.9,  358.6
  498.2,  367.7,  526.9,  358.7
  498.1,  367.4,  527.0,  359.1
  498.4,  367.5,  527.0,  359.5
  498.8,  367.8,  527.4,  359.7
  499.0,  368.1,  527.9,  359.4
  498.6,  368.0,  528.2,  359.1
  497.9,  367.8,  528.1,  358.9
  498.1,  367.8,  527.6,  358.9
  498.8,  367.9,  527.3,  358.9
  499.6,  367.8,  527.2,  358.8
  499.6,  367.3,  527.3,  358.7
  499.7,  366.8,  527.5,  358.7
  499.5,  367.5,  527.6,  358.7
  499.7,  368.5,  527.4,  358.6
  499.9,  369.6,  526.8,  358.6
  499.7,  369.8,  526.1,  358.7
  499.2,  369.9,  526.1,  359.4
  498.7,  369.9,  526.6,  360.0
  498.8,  369.8,  527.2,  359.7
  498.5,  369.6,  527.4,  358.9
  498.4,  369.1,  527.7,  358.2
  498.2,  368.6,  527.6,  358.6
  498.2,  368.2,  527.2,  358.9
  498.5,  368.0,  526.8,  359.2
  498.7,  367.9,  527.1,  359.2
  499.0,  367.8,  527.7,  359.2
  498.9,  368.6,  527.5,  359.6
  498.9,  369.4,  526.6,  360.4
  499.3,  370.2,  525.7,  361.2
  499.9,  370.2,  525.9,  361.8
  500.6,  370.5,  526.4,  361.9
  500.6,  370.9,  526.8,  362.0
  500.6,  371.1,  526.7,  362.4
  500.6,  371.1,  526.5,  362.7
  500.6,  370.9,  525.7,  363.0
  500.7,  370.6,  525.1,  362.6
  500.7,  370.4,  524.5,  362.2
  500.7,  370.4,  524.6,  362.0
  500.6,  370.4,  524.8,  362.0
  500.3,  370.5,  525.0,  362.0
  500.0,  370.5,  525.1,  362.0
  499.8,  370.8,  525.2,  362.1
  499.7,  371.0,  525.3,  362.4
  499.9,  370.7,  525.4,  362.4
  500.0,  370.1,  525.8,  362.2
  500.0,  369.5,  526.1,  362.0
  499.9,  369.5,  526.3,  362.0
  500.1,  369.7,  526.5,  361.9
  500.4,  369.8,  526.2,  361.7
  500.8,  369.9,  526.0,  361.1
  500.4,  370.0,  525.8,  360.6
  500.2,  370.1,  526.0,  360.2
  500.1,  370.2,  526.5,  360.5
  500.4,  370.3,  527.0,  360.9
  500.5,  370.5,  527.5,  361.4
  500.4,  371.1,  527.6,  361.7
  500.0,  371.4,  527.6,  361.8
  499.9,  371.1,  527.5,  361.8
  500.0,  370.4,  527.4,  361.7
  500.3,  369.6,  527.4,  361.0
  500.4,  369.2,  527.4,  360.3
  500.4,  368.9,  527.4,  359.5
  500.4,  368.8,  527.2,  359.1
  500.5,  369.0,  527.0,  358.7
  500.5,  369.2,  526.9,  358.8
  500.7,  369.2,  526.8,  359.3
  500.8,  370.3,  526.9,  359.7
  500.7,  371.4,  527.2,  359.5
  500.5,  371.8,  527.3,  359.2
  500.5,  371.2,  527.5,  359.5
  500.5,  370.5,  527.5,  360.0
  500.9,  370.5,  527.3,  360.5
  501.2,  370.5,  527.1,  360.6
  501.6,  370.7,  526.8,  360.6
  501.8,  370.9,  526.7,  360.7
  502.1,  370.9,  526.4,  360.7
  502.0,  370.9,  526.0,  360.6
  501.5,  370.9,  525.7,  360.5
  501.0,  371.0,  525.5,  360.8
  501.4,  371.4,  525.5,  361.1
  502.0,  371.8,  525.4,  361.4
  502.5,  372.0,  525.5,  361.5
  502.3,  371.9,  525.7,  361.5
  502.1,  371.4,  526.2,  361.7
  502.0,  370.6,  526.6,  362.1
  501.8,  369.8,  527.0,  362.5
  501.4,  369.9,  526.9,  362.9
  500.9,  370.4,  526.6,  362.9
  500.4,  370.8,  526.3,  362.5
  500.0,  370.8,  526.3,  361.8
  500.3,  370.1,  528.2,  361.3
  501.2,  369.5,  530.5,  361.5
  502.9,  368.9,  532.8,  362.1
  505.1,  369.3,  534.7,  363.5
  506.7,  369.5,  536.7,  364.7
  507.2,  370.1,  538.3,  366.5
