x1,y1,x2,y2
  498.6,  380.6,  497.9,  399.9
  498.6,  380.7,  497.8,  399.8
  498.7,  380.8,  497.7,  399.8
  499.2,  380.8,  497.5,  400.5
  499.6,  380.4,  497.3,  401.2
  499.7,  379.8,  497.3,  400.9
  499.5,  379.4,  497.4,  400.0
  499.4,  379.3,  497.8,  399.1
  499.4,  379.7,  498.1,  399.1
  499.1,  380.0,  497.9,  399.0
  498.6,  380.1,  497.4,  399.2
  498.2,  380.0,  497.1,  399.4
  498.4,  380.2,  497.2,  399.6
  498.8,  380.4,  497.2,  399.9
  499.2,  381.2,  497.0,  400.4
  499.3,  381.9,  496.6,  400.8
  499.6,  381.8,  496.6,  400.6
  499.7,  381.1,  496.6,  400.0
  499.8,  380.2,  496.7,  399.6
  500.1,  379.9,  497.2,  399.5
  500.3,  379.8,  497.7,  399.7
  500.4,  380.5,  498.6,  399.8
  500.1,  381.2,  499.0,  399.5
  499.8,  381.7,  499.1,  399.2
  499.4,  381.6,  498.8,  399.0
  499.3,  381.0,  498.4,  399.2
  499.2,  380.4,  498.2,  399.1
  499.4,  379.9,  497.9,  398.4
  499.6,  379.8,  497.6,  397.7
  499.7,  379.7,  497.4,  397.5
  499.9,  379.7,  496.8,  397.4
  500.0,  379.8,  496.1,  397.5
  500.3,  380.0,  496.1,  397.8
  500.7,  380.1,  496.7,  398.3
  500.6,  380.4,  497.8,  399.0
  500.2,  380.6,  498.4,  399.7
  499.8,  380.7,  499.0,  400.3
  499.9,  380.6,  499.0,  400.4
  499.9,  380.3,  499.0,  400.3
  500.0,  380.1,  499.0,  400.2
  500.0,  380.0,  498.9,  400.1
  500.0,  380.1,  498.8,  400.1
  499.6,  380.0,  498.4,  399.9
  499.2,  380.1,  498.0,  399.4
  498.8,  380.2,  496.8,  398.7
  498.5,  380.4,  495.8,  398.3
  498.2,  380.6,  495.8,  398.4
  498.2,  381.0,  496.5,  398.4
  499.0,  381.4,  497.3,  398.5
  499.8,  381.7,  497.8,  399.1
  500.2,  381.8,  498.3,  399.7
  500.0,  381.2,  498.8,  399.8
  499.7,  380.3,  498.9,  399.3
  499.6,  379.4,  498.8,  399.4
  499.5,  379.2,  498.7,  400.2
  499.5,  378.8,  498.8,  399.8
  499.3,  378.4,  499.2,  398.8
  499.3,  378.1,  499.6,  397.4
  499.6,  378.2,  500.0,  397.0
  500.0,  378.3,  500.0,  397.6
  500.2,  378.2,  499.6,  398.5
  500.2,  378.0,  499.2,  398.8
  500.0,  378.2,  499.1,  398.1
  499.9,  378.5,  499.1,  398.1
  499.7,  378.9,  499.1,  398.8
  499.6,  378.9,  499.0,  399.4
  499.4,  378.9,  499.5,  399.2
  499.3,  379.0,  500.0,  399.0
