x1,y1,x2,y2
  518.3,  381.4,  504.5,  383.0
  518.1,  380.9,  504.2,  383.1
  517.7,  380.4,  504.0,  383.2
  517.4,  380.0,  503.9,  383.3
  517.4,  380.0,  504.1,  383.2
  517.4,  380.0,  504.2,  383.0
  517.4,  380.2,  504.0,  382.7
  517.4,  380.6,  503.7,  382.9
  517.4,  381.0,  503.5,  383.3
  517.5,  381.1,  503.5,  383.4
  517.5,  381.2,  503.7,  383.3
  517.8,  380.8,  504.2,  383.3
  518.0,  380.4,  504.7,  383.6
  518.2,  380.0,  504.2,  383.3
  518.2,  380.3,  503.3,  382.8
  518.1,  380.7,  502.8,  382.8
  517.5,  380.9,  503.2,  383.3
  517.0,  380.8,  503.6,  383.9
  516.9,  380.8,  502.9,  383.8
  517.2,  380.9,  502.2,  383.8
  517.7,  381.0,  502.2,  383.6
  518.0,  381.1,  503.2,  383.7
  518.2,  381.3,  504.4,  384.1
  518.3,  381.7,  504.8,  384.5
  518.0,  382.1,  504.9,  384.8
  517.8,  382.3,  504.9,  384.8
  518.2,  382.5,  504.1,  384.6
  518.9,  382.7,  503.3,  384.4
  519.0,  382.5,  502.6,  384.2
  518.4,  382.1,  502.6,  383.9
  517.9,  382.1,  502.7,  383.7
  518.1,  382.4,  503.0,  383.5
  518.3,  382.7,  503.3,  383.7
  518.9,  383.1,  503.5,  383.9
  519.3,  383.5,  503.4,  384.1
  518.9,  383.3,  503.8,  384.7
  518.1,  382.4,  504.3,  385.3
  518.0,  381.6,  504.5,  385.9
  518.7,  381.7,  504.1,  385.2
  519.1,  382.1,  503.7,  384.5
  518.8,  382.5,  503.6,  383.9
  518.7,  382.7,  503.6,  384.1
  518.8,  382.4,  503.7,  384.2
  519.0,  381.9,  503.8,  384.0
  519.2,  381.4,  503.8,  383.9
  518.7,  381.4,  503.9,  384.1
  518.3,  380.8,  503.9,  384.5
  518.0,  380.1,  504.1,  384.7
  518.2,  379.8,  503.8,  384.6
  518.3,  380.3,  503.6,  384.5
