x1,y1,x2,y2
  504.1,  404.5,  540.7,  370.6
  504.0,  404.5,  540.5,  370.1
  504.1,  404.4,  540.4,  369.5
  504.2,  404.4,  540.4,  369.5
  504.2,  404.8,  540.4,  370.0
  503.8,  405.1,  540.4,  369.6
  503.5,  404.0,  540.5,  368.3
  503.0,  401.9,  541.2,  366.1
  502.9,  399.2,  542.8,  364.8
  502.7,  398.0,  544.3,  364.0
  502.8,  397.0,  545.4,  363.3
  502.8,  396.5,  545.5,  362.6
  502.8,  395.6,  545.5,  361.7
  502.6,  395.1,  545.5,  361.6
  502.5,  394.9,  544.5,  361.7
  502.4,  395.8,  543.6,  361.8
  502.7,  396.9,  542.7,  362.0
  503.0,  397.7,  542.5,  362.1
  503.1,  397.8,  542.3,  362.3
  503.2,  397.8,  542.2,  362.7
  503.3,  397.9,  541.9,  363.2
  503.3,  398.0,  541.4,  363.7
  503.1,  398.1,  541.8,  364.2
  502.9,  398.3,  542.6,  364.4
  502.8,  398.5,  543.3,  364.5
  502.7,  398.6,  543.2,  363.9
  502.7,  398.8,  542.9,  363.2
  502.7,  399.0,  542.6,  362.5
  502.9,  399.0,  542.4,  362.5
  502.9,  398.8,  542.5,  362.6
  502.7,  398.8,  542.5,  362.4
  502.7,  398.8,  542.5,  362.3
  502.8,  399.0,  542.4,  362.6
  503.0,  398.9,  542.4,  363.0
  503.1,  399.0,  542.2,  363.5
  503.3,  399.1,  542.2,  363.5
  503.1,  399.0,  542.3,  363.0
  502.8,  399.1,  542.4,  362.5
  502.8,  399.2,  542.4,  362.0
  503.1,  399.4,  542.3,  362.1
  503.3,  399.3,  542.1,  362.1
  502.9,  399.2,  541.7,  362.0
  502.5,  398.7,  541.3,  361.9
  502.3,  398.3,  540.8,  362.2
  502.6,  397.9,  540.6,  362.7
  502.5,  397.9,  540.6,  362.7
  502.0,  398.1,  540.8,  362.3
  501.5,  398.4,  540.7,  361.5
  501.4,  398.7,  540.3,  361.1
  501.4,  398.8,  539.9,  360.6
  501.3,  398.8,  539.9,  360.6
  501.2,  398.9,  540.0,  360.2
  500.8,  398.6,  540.2,  359.9
  500.5,  398.3,  540.5,  359.3
  500.2,  398.0,  540.2,  359.0
  500.3,  398.0,  539.6,  359.0
  500.6,  397.9,  539.1,  359.2
  500.8,  397.5,  539.2,  359.6
  501.0,  397.1,  539.4,  359.9
  501.0,  396.8,  539.4,  360.2
  500.9,  396.9,  539.3,  360.4
  501.0,  396.9,  539.5,  360.4
  501.2,  397.1,  539.7,  360.3
  501.7,  397.3,  540.0,  360.3
  502.0,  397.9,  540.0,  360.5
  502.6,  398.5,  540.1,  360.8
  502.9,  399.1,  540.1,  361.1
  503.1,  399.1,  540.2,  361.1
  502.8,  398.7,  540.3,  361.4
  502.4,  398.3,  540.4,  362.0
  502.3,  398.3,  540.3,  362.5
  502.6,  398.6,  539.9,  362.8
  503.4,  399.0,  539.6,  361.9
  504.0,  399.4,  539.6,  361.1
  504.4,  399.6,  539.6,  361.2
  504.0,  399.7,  539.3,  362.3
  503.5,  399.7,  539.0,  363.4
  503.1,  399.7,  539.1,  362.9
  502.9,  399.8,  539.4,  362.3
  502.9,  399.8,  539.6,  361.6
  503.4,  399.9,  539.6,  361.7
  504.0,  400.0,  539.8,  361.7
  504.0,  400.0,  540.0,  361.6
  503.7,  399.2,  540.1,  361.8
  503.4,  398.4,  540.0,  362.0
  503.7,  397.9,  539.8,  362.1
  503.7,  398.2,  539.6,  362.0
  503.9,  398.3,  539.4,  362.0
  504.0,  398.2,  539.1,  361.9
  503.9,  398.0,  539.0,  361.8
  503.7,  397.9,  539.0,  361.7
  503.5,  397.9,  538.9,  362.4
  503.3,  398.1,  538.8,  363.2
  503.1,  398.3,  538.8,  363.8
  503.4,  398.5,  538.7,  363.7
  503.8,  398.7,  538.5,  363.5
  504.2,  399.0,  538.5,  363.4
  504.2,  399.1,  538.7,  363.3
  504.1,  399.1,  538.9,  363.1
  503.6,  398.9,  538.9,  362.8
  503.1,  398.9,  539.0,  362.8
  502.7,  399.0,  539.1,  362.8
  502.7,  399.4,  539.2,  362.7
  503.0,  399.7,  539.2,  362.4
  503.3,  399.9,  539.1,  362.1
  503.5,  399.9,  539.2,  361.6
  503.6,  399.9,  539.7,  361.5
  503.8,  400.1,  540.2,  361.3
  504.1,  400.3,  540.4,  361.3
  504.4,  400.4,  540.3,  361.4
  504.7,  400.5,  540.2,  361.6
  505.0,  400.5,  540.1,  361.8
  504.9,  400.7,  540.1,  362.0
  504.6,  400.9,  540.1,  361.8
  504.4,  401.2,  540.0,  361.6
  504.6,  401.3,  539.9,  361.4
  504.8,  401.3,  539.8,  361.4
  505.2,  401.3,  539.8,  361.4
  505.3,  401.9,  539.8,  361.4
  505.3,  402.4,  539.7,  361.9
  505.1,  402.9,  539.7,  362.6
  504.9,  402.8,  539.7,  363.5
  504.7,  402.5,  539.4,  363.9
  504.6,  402.2,  539.1,  363.5
  504.6,  402.2,  539.0,  363.0
