x1,y1,x2,y2
  519.7,  390.3,  519.3,  394.8
  519.0,  390.5,  519.7,  394.5
  519.1,  390.8,  520.0,  394.1
  519.4,  391.1,  520.1,  394.3
  519.6,  391.1,  520.2,  394.8
  519.7,  391.1,  520.4,  395.4
  519.8,  391.1,  520.6,  395.5
  520.0,  391.1,  520.6,  395.6
  520.2,  391.1,  520.4,  395.9
  520.1,  391.3,  520.2,  395.9
  520.1,  391.5,  520.2,  396.0
  519.4,  391.5,  520.5,  396.0
  518.7,  391.4,  520.8,  396.2
  518.6,  391.7,  520.7,  396.4
  519.3,  392.1,  520.5,  396.7
  519.7,  392.4,  520.4,  396.9
  519.4,  392.3,  520.6,  397.1
  519.2,  392.1,  521.5,  396.9
  519.5,  391.8,  522.4,  396.4
  520.3,  391.6,  522.5,  395.3
  521.0,  391.4,  522.1,  394.4
  520.2,  390.7,  521.6,  394.1
  519.1,  390.1,  521.6,  394.2
  517.9,  389.4,  521.5,  394.2
  517.8,  389.4,  521.2,  393.9
  517.7,  389.3,  520.8,  393.9
  517.9,  389.6,  520.5,  393.9
  518.2,  390.2,  520.8,  394.1
  519.0,  390.8,  521.3,  394.3
  519.5,  391.3,  521.8,  394.4
  520.1,  391.5,  521.9,  394.4
  520.3,  391.2,  521.3,  394.6
  520.4,  390.6,  520.7,  394.8
  520.6,  390.0,  520.1,  394.6
  520.7,  389.9,  520.4,  394.4
  520.9,  389.9,  520.8,  394.3
  521.1,  389.9,  521.4,  394.5
  520.9,  389.4,  521.9,  394.3
  520.6,  388.9,  521.6,  393.8
  520.2,  389.2,  521.2,  393.2
  520.2,  390.0,  520.2,  393.4
  520.3,  390.8,  519.7,  393.7
  520.5,  390.7,  518.9,  393.6
  520.5,  390.5,  518.6,  393.0
  520.2,  390.1,  518.8,  392.7
  519.8,  389.7,  519.3,  393.1
  519.6,  389.5,  519.9,  393.5
  519.5,  389.3,  520.1,  393.7
  519.8,  389.0,  520.2,  393.7
  520.0,  388.9,  520.2,  393.7
  520.0,  389.0,  520.2,  393.9
  519.9,  389.1,  520.3,  394.2
  519.9,  389.2,  520.5,  394.5
  520.0,  389.2,  520.8,  394.1
  520.2,  389.4,  520.3,  393.4
  520.4,  389.8,  519.8,  392.9
  520.5,  390.1,  519.1,  392.8
  520.1,  390.2,  519.0,  392.9
  518.7,  390.1,  518.4,  392.8
  517.0,  388.8,  517.3,  393.1
  515.2,  387.6,  515.7,  393.3
  512.6,  386.2,  513.7,  393.4
  509.2,  386.7,  511.6,  392.8
  504.7,  387.8,  508.9,  392.1
  501.8,  389.0,  505.8,  392.6
  499.6,  389.8,  503.3,  393.5
  499.0,  389.9,  502.0,  394.5
  499.6,  390.2,  502.0,  394.5
  501.3,  390.2,  502.0,  394.4
  503.5,  390.1,  502.9,  395.1
  504.7,  389.8,  503.8,  395.5
  504.7,  389.4,  504.8,  395.6
  503.9,  389.1,  504.9,  394.8
  503.1,  388.9,  504.9,  394.0
  502.9,  389.1,  504.9,  393.7
  503.3,  389.3,  504.9,  393.9
  504.1,  389.3,  505.7,  394.4
  504.8,  389.0,  506.6,  393.9
  504.5,  388.4,  506.5,  392.9
  503.8,  387.9,  505.6,  391.8
  503.0,  388.0,  505.1,  392.3
  503.0,  388.3,  505.5,  393.1
  503.1,  388.5,  504.9,  393.9
  503.5,  388.7,  503.9,  393.9
  503.7,  388.8,  503.7,  393.9
  503.9,  389.0,  504.5,  394.0
  504.1,  389.0,  505.3,  394.2
  504.3,  388.9,  504.7,  394.3
  504.5,  388.8,  504.1,  393.4
  504.5,  388.7,  503.5,  392.4
  504.3,  388.7,  503.4,  392.2
  503.6,  388.7,  503.3,  392.8
  503.1,  388.7,  503.3,  393.3
  502.8,  388.8,  503.4,  393.1
  503.1,  388.9,  503.4,  393.0
  503.5,  389.1,  503.4,  393.0
  503.9,  389.7,  504.4,  392.8
  504.2,  390.3,  505.4,  392.3
  504.4,  390.8,  506.2,  391.8
  504.5,  390.8,  506.1,  391.8
  504.4,  390.4,  506.0,  392.1
  504.4,  390.0,  505.5,  392.5
  504.3,  389.9,  504.7,  392.6
  504.2,  390.0,  503.8,  392.8
  504.0,  390.2,  503.8,  392.5
  503.9,  390.3,  504.1,  392.1
  503.8,  390.2,  504.9,  391.8
  504.0,  390.1,  505.3,  392.0
  504.4,  389.8,  505.3,  392.2
  504.7,  389.8,  505.1,  392.5
  504.8,  389.9,  504.8,  392.8
  505.1,  390.2,  504.9,  393.3
  505.3,  390.7,  505.5,  393.8
  505.5,  391.1,  506.2,  393.5
  505.4,  391.5,  506.7,  393.0
  505.5,  391.3,  506.6,  392.4
  505.8,  390.9,  506.0,  392.3
  506.1,  390.6,  505.5,  392.7
  506.2,  391.0,  505.2,  393.2
  506.0,  391.6,  504.8,  393.3
  505.9,  391.8,  504.6,  392.8
  505.9,  391.6,  504.4,  392.2
  505.7,  391.4,  504.9,  392.1
  505.4,  391.4,  505.6,  392.1
  504.9,  391.9,  506.3,  392.1
  504.6,  392.4,  506.2,  392.1
  504.6,  392.3,  505.9,  392.0
  504.7,  391.8,  505.5,  391.9
  505.0,  391.4,  505.5,  391.9
  505.3,  391.4,  505.4,  391.9
  505.6,  391.3,  505.3,  391.7
  505.8,  391.4,  505.4,  391.6
  505.8,  391.6,  505.4,  391.5
  505.6,  392.1,  505.3,  391.6
  505.3,  392.4,  505.1,  391.8
  505.0,  392.0,  505.0,  392.2
  505.0,  391.4,  504.8,  394.1
  506.3,  392.4,  505.8,  396.6
  507.6,  394.1,  507.9,  399.4
  510.1,  395.8,  511.2,  401.9
  513.0,  396.3,  514.8,  404.8
  516.5,  397.4,  517.7,  407.1
  519.3,  398.9,  519.6,  408.4
  520.5,  400.2,  520.0,  408.9
  520.4,  401.1,  519.5,  409.1
  519.7,  402.2,  518.7,  409.0
  518.3,  403.0,  517.4,  408.5
  517.2,  403.3,  516.3,  408.2
  516.3,  402.6,  515.3,  408.5
  515.5,  402.1,  515.0,  409.1
  514.9,  401.6,  515.0,  409.2
  514.1,  401.4,  516.2,  408.4
  514.7,  401.3,  517.6,  407.5
  515.4,  401.1,  518.0,  407.5
  516.1,  400.7,  517.3,  407.8
  515.8,  400.3,  516.1,  407.8
  515.4,  399.9,  515.8,  407.6
  515.2,  399.8,  515.1,  407.6
  515.1,  400.3,  514.8,  407.8
  514.8,  400.9,  514.5,  407.9
  514.4,  401.0,  514.5,  407.2
  514.5,  400.5,  514.5,  406.6
  514.8,  400.1,  514.6,  405.9
  514.9,  400.2,  514.6,  405.8
  515.0,  400.2,  514.7,  406.0
  514.7,  400.2,  514.7,  406.2
  514.5,  400.3,  514.4,  406.4
  514.1,  400.5,  514.0,  406.5
  513.8,  400.7,  514.4,  405.6
  514.4,  401.1,  515.3,  404.7
  515.2,  401.3,  516.1,  404.0
  515.7,  401.6,  515.7,  404.3
  515.3,  401.7,  515.3,  404.8
  515.0,  401.7,  514.9,  405.3
  515.1,  401.5,  514.8,  405.8
  515.2,  401.4,  515.2,  406.2
  515.1,  401.2,  515.6,  406.3
  514.9,  401.0,  515.9,  406.2
  514.6,  400.6,  516.0,  406.9
  514.3,  400.5,  516.1,  407.7
  514.1,  400.6,  516.3,  408.4
  514.0,  400.8,  516.0,  408.6
  514.2,  401.1,  515.6,  408.8
  514.3,  401.5,  515.2,  408.6
  514.2,  402.5,  515.7,  408.5
  514.2,  403.5,  516.3,  408.3
  514.4,  403.8,  516.9,  408.0
  514.4,  403.5,  517.1,  407.2
  514.0,  402.8,  517.1,  406.3
  513.9,  402.4,  516.8,  406.3
  514.3,  402.1,  516.5,  406.9
  514.6,  402.1,  516.3,  406.9
  514.6,  402.2,  516.2,  406.4
  514.9,  402.4,  516.0,  405.8
  515.1,  402.5,  515.6,  405.9
  515.0,  402.7,  515.3,  406.1
  515.0,  402.8,  515.2,  406.4
  515.1,  403.0,  515.2,  406.5
  515.6,  402.9,  515.2,  406.4
  515.8,  402.8,  515.1,  406.5
  515.4,  402.6,  514.9,  406.7
  515.1,  402.0,  514.7,  406.8
  514.9,  401.5,  514.5,  406.8
  515.0,  401.1,  514.5,  407.1
  514.9,  401.2,  514.3,  407.4
  514.9,  401.4,  514.0,  407.5
  514.8,  401.4,  513.8,  407.2
  514.8,  402.4,  514.0,  407.3
  514.8,  403.4,  514.1,  407.6
  514.9,  404.0,  514.7,  408.0
  514.9,  403.7,  515.7,  408.1
  515.1,  403.7,  516.7,  408.4
  515.3,  404.0,  516.6,  408.7
  515.4,  403.9,  515.9,  408.9
  515.3,  403.5,  515.3,  408.8
  515.2,  403.1,  515.1,  408.7
  515.0,  403.1,  514.9,  408.7
  514.9,  403.0,  515.3,  408.8
  514.8,  402.8,  516.0,  409.0
  514.9,  402.5,  517.1,  409.1
  514.9,  402.5,  517.8,  408.7
  514.8,  403.0,  517.7,  408.2
  514.6,  403.5,  517.1,  407.6
  514.3,  404.0,  516.0,  407.5
  514.3,  403.4,  515.5,  407.6
  514.3,  403.0,  515.6,  407.9
  514.3,  402.6,  516.0,  408.6
  514.5,  402.7,  516.4,  409.1
  514.5,  403.0,  516.2,  409.4
  514.4,  403.7,  516.0,  409.2
  514.1,  404.5,  516.1,  408.9
  513.8,  404.9,  516.7,  408.9
  513.6,  404.8,  517.3,  409.2
