x1,y1,x2,y2
  577.1,  749.9,  508.3,  468.0
  569.4,  730.5,  508.0,  459.2
  565.6,  719.8,  507.9,  450.7
  560.4,  704.7,  508.5,  441.5
  556.6,  694.0,  508.8,  433.2
  551.8,  680.5,  509.2,  425.0
  548.2,  667.6,  510.2,  417.3
  545.2,  654.9,  511.9,  409.3
  542.4,  641.8,  513.5,  401.9
  539.3,  629.0,  514.2,  395.0
  536.8,  616.9,  515.0,  388.7
  534.2,  605.0,  515.8,  383.1
  531.1,  593.2,  516.6,  378.2
  528.3,  581.9,  517.4,  373.0
  525.8,  570.9,  518.2,  367.3
  523.4,  560.6,  518.1,  361.7
  520.6,  550.3,  517.9,  357.2
  518.8,  541.0,  517.5,  353.7
  516.5,  531.5,  518.0,  350.5
  514.9,  522.5,  518.4,  347.8
  512.1,  513.5,  518.5,  346.0
  510.9,  504.4,  518.5,  345.3
  510.1,  495.5,  518.5,  345.0
  510.2,  486.8,  518.6,  344.2
  509.9,  479.1,  518.2,  343.4
  510.0,  472.3,  517.2,  343.6
  509.9,  466.0,  515.9,  344.3
  509.3,  459.8,  514.9,  345.5
  508.1,  453.6,  514.4,  346.7
  506.6,  447.1,  514.0,  348.6
  505.2,  440.7,  513.7,  350.6
  503.7,  434.7,  512.9,  353.1
  502.4,  428.6,  512.1,  355.7
  500.9,  423.3,  511.3,  358.0
  500.4,  417.9,  511.2,  359.1
  500.2,  413.2,  511.1,  359.4
  499.9,  409.0,  511.1,  359.4
  499.7,  404.8,  511.2,  359.2
  499.7,  400.5,  511.2,  358.9
  500.3,  396.5,  511.1,  358.6
  500.2,  393.6,  510.8,  358.8
  499.9,  390.9,  510.5,  359.1
  499.6,  388.4,  510.3,  359.1
  499.7,  386.0,  510.5,  357.9
  499.9,  384.7,  510.8,  356.2
  500.0,  383.7,  511.0,  354.7
  500.1,  382.4,  511.1,  353.8
  500.1,  381.2,  511.1,  353.5
  500.1,  380.0,  511.1,  352.5
  500.1,  379.6,  511.2,  351.7
  500.1,  379.4,  511.4,  350.9
  500.3,  379.5,  511.6,  351.4
  500.9,  379.6,  511.8,  351.8
  501.5,  379.8,  511.9,  352.3
  501.7,  380.2,  511.6,  352.2
  501.6,  380.7,  510.7,  352.1
  501.4,  381.0,  509.9,  351.8
  501.5,  381.1,  510.0,  351.3
  501.4,  381.7,  510.6,  350.3
  501.3,  382.3,  511.1,  349.6
  501.2,  383.1,  511.2,  348.7
  501.3,  383.4,  511.6,  348.1
  501.3,  383.8,  512.3,  347.4
  501.4,  383.9,  513.0,  347.2
  501.5,  383.4,  513.1,  347.4
  501.9,  382.9,  513.0,  347.6
  502.2,  382.3,  513.8,  347.8
  502.7,  382.1,  514.6,  349.2
  504.2,  381.6,  516.6,  351.0
  506.7,  381.4,  519.7,  353.1
  510.2,  381.5,  523.9,  354.0
  514.0,  382.0,  527.8,  353.9
  518.2,  383.0,  530.9,  353.7
  522.7,  384.8,  534.3,  354.0
  525.4,  387.2,  536.3,  354.8
  526.4,  389.6,  537.1,  355.5
  525.7,  391.3,  535.9,  356.1
  525.3,  392.2,  534.4,  356.5
  524.5,  392.7,  533.0,  357.1
  523.7,  393.0,  532.1,  356.9
  522.9,  393.2,  531.7,  356.7
  522.7,  393.1,  531.2,  356.6
  523.0,  392.7,  530.5,  356.3
  523.3,  392.3,  529.9,  355.6
  523.8,  391.3,  529.1,  354.8
  524.1,  390.6,  529.0,  354.1
  524.4,  389.9,  529.0,  353.8
  524.6,  389.9,  529.6,  353.6
  525.4,  390.0,  530.0,  353.5
  526.3,  389.6,  530.4,  353.7
  526.7,  389.0,  530.6,  353.6
  526.6,  388.5,  530.4,  353.4
  526.4,  388.5,  530.1,  353.4
  526.1,  388.4,  529.7,  353.5
  525.8,  388.4,  529.9,  353.2
  525.8,  388.4,  530.1,  352.8
  526.2,  388.5,  530.6,  352.4
  526.5,  388.7,  531.1,  352.5
  526.4,  388.7,  532.2,  352.7
  526.5,  388.4,  533.1,  352.9
  526.6,  388.1,  533.8,  353.2
  526.8,  387.8,  533.5,  353.3
  526.9,  387.4,  532.9,  352.6
  527.0,  387.0,  532.4,  351.9
  527.1,  386.9,  532.0,  351.7
  527.2,  386.8,  532.0,  352.2
  527.3,  386.8,  532.0,  353.0
  527.5,  386.7,  532.1,  353.3
  527.6,  386.6,  532.2,  353.6
  527.8,  386.6,  531.8,  353.7
  528.0,  386.6,  531.2,  353.8
  528.0,  386.5,  530.6,  354.0
  527.9,  386.4,  530.9,  354.2
  527.7,  386.0,  531.5,  353.9
  527.8,  385.7,  532.2,  353.6
  527.8,  385.5,  532.3,  353.5
  528.0,  385.6,  532.4,  353.7
  528.3,  385.6,  532.5,  353.9
  528.5,  385.7,  532.3,  353.8
  528.5,  385.8,  532.0,  353.9
  528.4,  385.7,  532.1,  354.1
  528.5,  385.2,  532.1,  354.1
  528.9,  384.8,  532.2,  353.9
  529.4,  384.7,  531.9,  353.8
  529.8,  384.7,  532.1,  353.9
  529.8,  384.7,  532.3,  353.9
  529.7,  384.8,  532.7,  354.1
  529.8,  385.2,  532.9,  354.5
  529.9,  385.5,  532.9,  354.8
  529.7,  385.5,  532.9,  355.1
  529.4,  385.5,  532.9,  355.1
  529.2,  385.4,  533.2,  355.2
  529.3,  385.3,  533.9,  354.7
  529.3,  385.0,  534.5,  354.1
  529.4,  384.5,  534.7,  353.7
  529.6,  383.9,  534.5,  354.2
  529.8,  383.5,  534.4,  354.8
  530.0,  383.3,  534.5,  354.7
  529.6,  383.2,  534.5,  354.2
  529.1,  383.5,  534.2,  354.6
  527.4,  384.6,  533.3,  355.6
  524.6,  385.9,  531.4,  356.6
  521.3,  387.3,  528.6,  357.3
  517.3,  388.3,  524.6,  358.8
  514.5,  389.9,  521.7,  360.8
  512.3,  392.0,  520.3,  362.4
  512.1,  393.7,  520.8,  362.9
  512.4,  395.1,  521.7,  363.7
  513.3,  395.7,  523.2,  364.6
  514.8,  396.3,  524.8,  365.5
  516.0,  396.4,  525.9,  366.1
  516.9,  396.0,  526.1,  366.5
  517.3,  395.7,  526.2,  366.5
  517.6,  395.1,  526.6,  365.6
  517.9,  394.9,  526.9,  364.7
  518.0,  395.0,  527.0,  364.2
  518.1,  395.2,  527.0,  364.1
  518.1,  395.4,  526.9,  363.7
  518.2,  395.4,  526.4,  363.2
  518.4,  395.2,  525.8,  362.9
  518.5,  395.0,  525.6,  362.8
  518.7,  394.5,  525.7,  362.8
  518.8,  394.2,  525.7,  363.1
  518.3,  393.9,  525.5,  363.4
  517.7,  394.0,  525.5,  363.8
  517.4,  394.1,  525.4,  363.8
  517.6,  394.0,  525.2,  363.8
  517.8,  394.0,  525.0,  363.9
  517.9,  394.1,  525.0,  363.9
  518.0,  394.3,  525.1,  363.9
  518.2,  394.3,  525.7,  363.8
  518.5,  394.3,  526.2,  363.9
  518.7,  394.3,  526.5,  363.9
  519.0,  393.9,  526.0,  363.8
  518.8,  393.4,  525.3,  364.4
  518.6,  393.1,  524.7,  365.0
  518.3,  393.3,  524.8,  365.5
  518.4,  393.6,  525.1,  365.1
  518.5,  393.6,  525.4,  364.7
  518.8,  393.6,  525.4,  364.2
  518.8,  393.6,  525.3,  364.0
  518.8,  393.6,  525.2,  363.8
  518.7,  394.0,  525.3,  363.9
  518.7,  394.5,  525.4,  364.1
  518.8,  394.6,  525.7,  364.5
  519.0,  394.4,  525.9,  364.9
  519.2,  394.3,  525.9,  365.5
  519.2,  394.5,  525.6,  365.8
  519.2,  394.6,  525.3,  365.8
  519.0,  394.3,  525.3,  365.5
  518.8,  394.0,  525.5,  365.6
  518.7,  393.7,  525.5,  366.2
  518.8,  393.7,  525.2,  366.9
  518.8,  393.9,  524.9,  367.6
  518.7,  394.1,  524.6,  368.0
  519.1,  394.4,  524.7,  368.2
  519.4,  394.8,  524.7,  367.8
  519.7,  395.3,  524.8,  367.5
  519.6,  395.6,  524.9,  367.3
  519.5,  395.8,  524.9,  367.4
  519.2,  396.0,  524.5,  367.6
  518.9,  396.3,  523.6,  368.3
  518.7,  396.5,  522.7,  368.8
  518.6,  396.9,  522.7,  369.7
  518.9,  397.3,  523.2,  369.9
  519.2,  397.7,  523.7,  370.1
  519.4,  397.9,  523.9,  370.0
  519.3,  397.9,  524.2,  370.0
  519.1,  397.8,  524.5,  370.1
  518.9,  397.7,  524.1,  370.0
  519.0,  397.6,  523.6,  369.9
  519.2,  397.6,  523.0,  369.9
  519.3,  397.7,  523.3,  369.7
  519.2,  397.7,  523.5,  369.2
  519.7,  397.9,  523.8,  368.8
  520.4,  398.2,  524.2,  368.8
  521.1,  398.5,  524.5,  369.1
  521.1,  398.5,  524.5,  369.4
  520.8,  398.9,  524.3,  369.7
  520.4,  399.3,  524.1,  369.8
  520.3,  399.4,  524.2,  370.0
  520.4,  399.0,  524.2,  370.1
  520.7,  398.7,  524.2,  370.0
  520.9,  398.8,  524.1,  369.8
  521.1,  398.8,  524.2,  369.5
  521.1,  398.9,  524.5,  369.1
  521.2,  399.2,  524.8,  368.9
  521.1,  399.6,  524.5,  368.8
  520.9,  400.5,  523.9,  369.3
  520.8,  401.0,  523.4,  369.9
  520.8,  401.2,  523.3,  370.0
  521.2,  400.9,  523.5,  369.5
  521.5,  400.7,  523.4,  369.0
  521.8,  400.9,  523.2,  369.2
  521.8,  401.1,  523.0,  369.5
  521.8,  401.1,  522.9,  370.2
  521.8,  401.1,  522.9,  370.8
  521.7,  401.8,  522.8,  371.1
  522.1,  402.6,  522.7,  370.8
  522.5,  403.4,  522.6,  370.4
  523.0,  403.5,  522.5,  370.4
  523.2,  403.2,  522.4,  370.3
  523.2,  402.9,  522.1,  370.8
  523.1,  402.6,  521.9,  371.5
  522.9,  402.7,  521.8,  372.1
  522.8,  402.6,  521.9,  371.8
  522.9,  402.6,  521.9,  371.3
  523.3,  402.5,  521.9,  371.0
  523.7,  402.3,  521.9,  371.0
  523.4,  402.0,  522.2,  371.1
  522.8,  401.3,  522.6,  370.8
  522.2,  400.6,  522.7,  370.4
  522.7,  400.3,  522.5,  369.8
  523.1,  400.7,  522.1,  369.3
  523.3,  401.1,  521.8,  369.5
  523.1,  401.2,  521.6,  370.2
  523.0,  401.2,  521.6,  371.4
  523.0,  401.1,  521.8,  372.2
  522.9,  401.0,  521.9,  372.1
  522.7,  401.0,  521.9,  371.4
  522.6,  400.8,  521.8,  370.6
  522.6,  400.6,  521.6,  370.6
  522.3,  400.5,  521.8,  370.6
  521.8,  400.5,  522.1,  370.8
  521.6,  400.6,  522.5,  370.9
  521.9,  400.2,  522.6,  370.6
  522.2,  399.8,  522.6,  370.1
  522.4,  399.5,  522.3,  370.7
  522.5,  399.6,  522.0,  371.7
  522.8,  399.7,  521.9,  372.3
  523.0,  400.2,  522.0,  371.9
  523.2,  400.7,  521.5,  371.5
  523.5,  401.2,  521.2,  371.4
  523.8,  401.4,  520.9,  371.5
  524.0,  401.5,  521.3,  371.6
  523.8,  401.7,  521.5,  371.9
  523.0,  401.4,  521.7,  372.1
  522.0,  400.5,  521.6,  372.2
  521.3,  399.7,  521.3,  372.3
  521.2,  399.3,  521.1,  372.2
  520.8,  399.3,  521.3,  372.2
  520.4,  399.3,  521.7,  372.3
  520.7,  399.4,  522.1,  372.3
  521.5,  399.3,  522.2,  372.3
  522.3,  399.1,  522.2,  372.2
  522.3,  399.0,  521.7,  372.2
  521.8,  398.8,  521.0,  372.0
  521.0,  398.5,  520.4,  371.8
  520.3,  398.0,  520.4,  372.2
  520.2,  396.9,  521.0,  373.1
  520.4,  396.0,  521.6,  373.9
  520.8,  395.4,  522.5,  373.4
  521.0,  395.7,  522.8,  372.7
  521.2,  396.0,  522.9,  372.3
  521.1,  396.3,  522.8,  372.6
  521.0,  396.4,  522.7,  372.9
  521.1,  396.5,  522.3,  372.8
  521.3,  396.4,  522.1,  372.9
  521.7,  396.2,  522.1,  372.9
  521.8,  396.0,  522.5,  373.1
  522.0,  395.9,  522.7,  373.2
  522.0,  395.8,  522.8,  372.1
  522.0,  395.9,  522.7,  371.0
  522.0,  396.3,  522.5,  370.2
  522.1,  396.8,  522.2,  370.4
  522.2,  397.1,  522.1,  370.6
  522.3,  396.8,  521.9,  370.6
